DEPTH,GR,RHGX_HILT,NPHI,AT10,AT20,AT30,AT60,AT90,PEFZ
3279.8005,24.8724,2.8439248,0.012845286,503.34167,234.18747,526.2613,640.5008,249.49687,4.513089
3279.953,25.338913,2.8114202,0.010685166,1358.2797,328.50168,629.1739,812.49005,612.76953,4.5457625
3280.1052,21.503805,2.8090856,0.008474798,1087.2297,437.7712,1122.1898,1348.3599,996.52527,4.5261784
3280.2576,18.80047,2.8332477,0.0064483713,905.64264,510.5219,768.25415,913.66284,560.37213,4.361399
3280.41,17.301882,2.8470714,0.00547439,1153.1625,670.9981,972.0639,1174.194,712.24756,4.184766
3280.5625,18.88595,2.829233,0.0032349646,1474.0055,838.67645,680.77716,952.8444,660.75635,4.1131306
3280.7148,20.57901,2.8364315,0.0042505036,1950.0,1385.485,1308.505,1777.1818,750.0729,4.2747703
3280.8672,19.437775,2.8508132,0.005095569,1394.6876,839.48566,675.9716,818.6184,527.84283,4.421498
3281.0195,18.286856,2.852033,0.005118108,1950.0,669.8399,610.2798,780.0248,464.25485,4.4483304
3281.172,16.407282,2.8493643,0.0055570044,1693.8195,424.91998,400.51746,732.9362,366.62512,4.361772
3281.3245,16.319544,2.8372526,0.0030549965,1701.2048,506.65564,466.47247,528.64984,403.50024,4.5016627
3281.4768,17.284674,2.8367908,0.0022088252,1783.6619,461.23254,441.2363,757.6981,480.76562,4.8368015
3281.6292,19.352583,2.846546,0.0049807183,1643.4365,364.32236,453.9346,795.4094,473.33252,5.250496
3281.7817,21.370584,2.8637047,0.005907275,1925.4639,391.79922,457.96878,907.37164,623.65283,5.385392
3281.934,21.637283,2.8731205,0.0061858855,1947.7058,375.27316,413.21808,987.9394,747.3408,5.263445
3282.0864,21.452026,2.8724778,0.0053281696,1950.0,270.16895,391.94113,1164.0767,921.4108,5.0293636
3282.2388,23.382288,2.8798063,0.005484241,1950.0,237.21104,363.15784,1275.5154,1081.8392,4.7824254
3282.391,30.046988,2.8832042,0.007929067,1950.0,242.02777,328.04086,1233.0554,987.2864,4.456984
3282.5437,35.00799,2.8665824,0.009508279,1950.0,258.0081,312.72452,823.76746,1223.0499,4.1587057
3282.696,36.082485,2.83296,0.007937074,1950.0,286.28748,358.47717,1479.0956,1307.6069,4.079942
3282.8484,29.170135,2.804765,0.0037236707,1950.0,234.38109,353.18845,1340.4004,1284.9585,4.2783046
3283.0007,23.730307,2.821202,0.0006546188,1950.0,284.20847,275.39905,1226.2227,1302.1777,4.444165
3283.1533,18.093374,2.831593,-0.0010746378,1950.0,288.20404,275.2088,1023.3757,1195.8127,4.490714
3283.3057,16.407284,2.828394,-0.0016737385,1950.0,266.79022,276.46338,907.09955,1153.3514,4.5498924
3283.458,13.862847,2.8322024,-0.0016077909,1950.0,328.41937,281.76285,783.48895,1066.7152,4.716637
3283.6104,15.880849,2.8442736,0.00036791712,1950.0,309.46234,275.06015,735.20917,1000.855,4.893245
3283.763,18.951721,2.857152,0.0018439646,1950.0,268.70282,257.63522,754.8647,878.76953,4.949145
3283.9153,21.046011,2.8538253,0.003384207,1950.0,322.10123,341.17062,1234.5956,1950.0,4.8702374
3284.0676,22.888535,2.8528574,0.0040038563,1950.0,396.72748,576.7559,1058.3187,1283.4059,4.6685033
3284.22,27.673273,2.8452644,0.005326244,1950.0,249.92453,286.8894,967.0242,1172.8845,4.3929887
3284.3723,29.33988,2.8226306,0.0049151555,1950.0,201.32883,246.5882,1126.2179,1266.4524,4.2653284
3284.525,29.241007,2.7992024,0.0044583385,1950.0,174.8693,224.65712,1168.0844,1264.3884,4.2777724
3284.6772,24.631746,2.7953234,0.004760387,1950.0,191.55322,227.30635,1113.9556,1466.1235,4.355562
3284.8296,26.047462,2.810536,0.006726387,1950.0,240.32864,270.65643,1180.1243,1571.5062,4.32337
3284.982,28.570868,2.8215578,0.008289544,1950.0,265.35855,294.41724,1134.2863,1644.2572,4.187853
3285.1345,33.74748,2.8280468,0.010050735,1950.0,251.02982,256.47296,918.341,1682.5397,3.9552426
3285.2869,36.993824,2.8305495,0.011929521,1950.0,244.79823,238.87325,1067.5535,1591.999,3.7795742
3285.4392,35.534424,2.8265212,0.013732706,1950.0,218.26712,230.01923,999.79297,1597.4698,3.8151
3285.5916,31.81669,2.8153358,0.012548519,1950.0,216.29338,245.39864,1170.5392,1746.2826,4.1505203
3285.7441,27.507524,2.8130493,0.009841567,1950.0,209.26758,250.58202,1317.5695,1797.632,4.430792
3285.8965,28.415781,2.823203,0.009022968,1950.0,195.62277,231.62144,1428.736,1865.8499,4.5001354
3286.0488,29.940035,2.8194764,0.00899217,1950.0,197.29214,231.23668,1459.7115,1914.729,4.3902
3286.2012,31.880243,2.8102708,0.010143615,1950.0,210.0488,234.0914,1423.0906,1924.3429,4.3906155
3286.3535,30.182335,2.798329,0.009311673,1950.0,243.50932,263.3649,1290.6337,1902.4856,4.58621
3286.506,27.725637,2.812485,0.008235479,1950.0,294.26712,327.03928,1094.8671,1833.293,4.7342353
3286.6584,23.777372,2.820333,0.005682252,1950.0,310.61996,315.08408,1166.2692,1726.6006,4.7963696
3286.8108,20.195498,2.8333426,0.003140428,1950.0,277.5377,261.12692,1082.1764,1603.637,4.755132
3286.9631,21.07289,2.8356793,0.0018275753,1950.0,257.94962,228.43141,785.127,1491.6594,4.8067765
3287.1157,23.441847,2.8485758,0.0010190578,1950.0,268.5242,267.22473,1029.811,1442.9432,4.884535
3287.268,25.97085,2.859309,0.00018032943,1950.0,254.49835,287.23245,1281.0499,1642.9299,4.937364
3287.4204,22.110327,2.8712232,-0.0019574466,1950.0,264.22668,301.88165,1332.0391,1619.5583,4.932814
3287.5728,16.85965,2.8772326,-0.002675501,1950.0,237.63455,297.3015,1502.2318,1717.4967,4.9320693
3287.7253,13.174603,2.8844626,-0.00147816,1950.0,234.92369,293.99258,1671.911,1808.2848,4.9832706
3287.8777,14.315212,2.8975697,0.0010800164,1950.0,259.3522,323.25198,1799.2723,1862.3158,4.9926486
3288.03,17.10919,2.8966844,0.003384072,1950.0,355.22452,454.94623,1622.6497,1802.4208,4.8743777
3288.1824,20.092323,2.883543,0.0047208793,1950.0,437.1932,702.4323,1950.0,1950.0,4.594301
3288.3347,22.812239,2.8625371,0.005711369,1950.0,460.31213,624.7833,1950.0,1912.472,4.2978907
3288.4873,27.985748,2.848508,0.004893645,1950.0,375.5091,399.52878,1944.2185,1747.6067,4.141314
3288.6396,28.68766,2.839546,0.0035963922,1950.0,305.60742,332.47485,1885.0499,1501.5591,4.1290593
3288.792,27.371572,2.8473272,0.002577968,1950.0,298.16177,365.2292,1730.6185,1461.962,4.1889176
3288.9443,24.216063,2.8711107,0.003813911,1929.2665,303.62524,394.18506,1500.5101,1489.627,4.203836
3289.097,23.426409,2.8677003,0.0049381107,1821.4601,297.77457,355.0877,1190.5466,1293.9432,4.151602
3289.2493,23.777367,2.857491,0.004851211,1621.6431,254.37965,293.95956,865.5479,1024.0479,4.0197053
3289.4016,24.613333,2.8377795,0.004084833,1328.2231,247.18367,251.57852,644.0039,792.04083,3.922368
3289.554,29.26351,2.839664,0.004241707,1042.7668,219.41727,207.63548,483.47195,641.90735,4.0007343
3289.7063,27.420984,2.8296533,0.0031198843,939.21655,223.05396,197.04648,424.67444,519.59784,4.2807646
3289.859,23.426409,2.825646,0.0007156839,593.93134,240.77888,209.59868,482.15036,587.24567,4.528143
3290.0112,17.685274,2.816757,-0.00093890657,683.04224,246.62778,237.32259,661.65,785.8134,4.7035036
3290.1636,20.31745,2.816536,-0.0002462532,900.07904,256.36383,266.673,770.0114,892.8985,4.7130337
3290.316,23.037363,2.8270433,0.0010541485,1157.6328,285.84338,296.36472,905.3069,1047.3157,4.6936245
3290.4685,25.181192,2.8356924,0.0032349185,1668.5577,247.65665,384.5502,1143.7229,1325.2983,4.601732
3290.6208,23.777365,2.8497384,0.005298901,1859.6339,318.67422,420.0776,1441.527,1616.2144,4.455071
3290.7732,23.426407,2.846422,0.007859784,1848.481,349.30627,408.6199,1681.5657,1779.4576,4.3695865
3290.9255,24.524551,2.8506634,0.009800186,1921.5471,303.37183,414.43903,1647.2979,1697.9568,4.3349266
3291.0781,24.554192,2.8448365,0.010476573,1950.0,329.76114,402.02994,1794.8257,1479.763,4.4330525
3291.2305,23.3122,2.8346415,0.008571939,1950.0,384.85947,483.28528,1834.8932,1353.5754,4.4965367
3291.3828,20.283792,2.808431,0.0046425634,1950.0,374.8828,313.38602,1865.6295,1298.3845,4.594205
3291.5352,19.569887,2.792586,0.003208401,1950.0,273.0623,274.59967,1795.5426,742.187,4.754613
3291.6875,24.23371,2.8010266,0.004275567,1950.0,333.03845,373.61008,1719.4866,977.2182,4.843975
3291.84,33.88502,2.8437564,0.008151563,1950.0,438.191,478.78088,1556.9935,1120.7512,4.662546
3291.9924,41.149723,2.8732274,0.011956775,1950.0,329.83795,393.52606,1257.9651,995.18896,4.1244135
3292.1448,46.326336,2.8736272,0.015160375,1950.0,308.77322,346.62018,1043.2362,919.3678,3.597827
3292.297,44.983215,2.8554878,0.016104301,1950.0,274.6058,294.72623,810.5552,964.3191,3.2523184
3292.4497,45.860607,2.8424737,0.01467997,1950.0,268.46536,294.9476,832.2192,799.72095,3.1698604
3292.602,46.562515,2.8376403,0.013687977,1950.0,293.17285,313.12543,1193.3489,720.6014,3.1724167
3292.7544,48.168854,2.8319802,0.012935731,1950.0,303.07816,342.87708,1096.4989,1014.5432,3.1762319
3292.9067,48.081116,2.8356714,0.012535857,1950.0,281.80362,281.78256,986.5881,846.1247,3.1457624
3293.0593,49.294952,2.8337867,0.012314877,1950.0,264.60944,263.99335,889.388,739.09656,3.1444197
3293.2117,52.716778,2.838065,0.014460371,1950.0,256.00903,261.2991,757.64044,666.08795,3.1598206
3293.364,58.244343,2.8374662,0.017182846,1950.0,259.74908,277.8222,669.011,663.1338,3.210307
3293.5164,59.08554,2.8331406,0.018369982,1950.0,234.47836,240.50363,462.60117,539.61536,3.2663996
3293.6687,57.243015,2.8142312,0.015404982,1893.0149,208.70885,220.82462,437.40308,463.70557,3.3237045
3293.8213,48.4691,2.8000453,0.011442026,1713.7035,204.84763,195.0358,386.53107,393.4377,3.330857
3293.9736,46.063114,2.7992377,0.009271529,1420.1116,195.12251,203.50716,406.71112,388.1612,3.30694
3294.126,45.273464,2.8073277,0.0110838935,1137.0902,189.50136,207.5655,436.6848,381.72034,3.2900157
3294.2783,47.971233,2.8130832,0.014881826,857.434,182.57172,190.48318,480.2621,372.29227,3.369641
3294.431,42.70688,2.8115206,0.015739812,630.9005,175.70642,191.65405,547.35175,396.39417,3.6953447
3294.5833,36.477398,2.8079042,0.012891944,466.76358,177.49991,176.47893,552.6747,376.70642,4.224116
3294.7356,33.60415,2.8195996,0.008872566,434.57602,204.12636,177.30545,565.79834,355.8739,4.694475
3294.888,32.024845,2.8329887,0.0075609204,431.6429,253.17993,184.41144,544.64215,484.18994,4.816385
3295.0405,32.46354,2.847544,0.006631276,472.36227,304.69675,194.75348,496.0077,476.1129,4.5608883
3295.1929,33.34093,2.8340461,0.005955723,570.42834,333.36542,207.83699,484.00174,1065.8412,4.2951903
3295.3452,36.842148,2.8139958,0.005053574,740.3903,326.54596,207.33473,541.656,1346.2754,4.2983394
3295.4976,39.825283,2.7992404,0.0050626257,988.2228,279.8572,218.58234,541.956,1221.8486,4.518161
3295.65,39.825283,2.820602,0.0071737706,1325.3373,252.63403,238.88249,690.9923,1323.4539,4.619595
3295.8025,37.464676,2.8400915,0.0062341094,1902.4313,238.76062,303.297,836.76685,1296.8873,4.316594
3295.9548,37.90337,2.832689,0.0047619333,1950.0,241.71361,356.74414,1031.2562,1025.1831,3.8497052
3296.1072,44.30833,2.8074856,0.0041350056,1950.0,217.41396,370.90744,1204.1685,768.1189,3.4461322
3296.2595,56.06538,2.8020983,0.0062458534,1950.0,205.3721,345.20514,1237.7676,547.1387,3.2757392
3296.412,62.29486,2.8096251,0.007887389,1950.0,188.16129,303.13477,1121.1028,422.7786,3.2014277
3296.5645,63.874165,2.8100994,0.008313125,1950.0,177.98549,261.18616,1037.0515,392.7475,3.1960812
3296.7168,62.413925,2.8001814,0.008574556,1950.0,174.33432,224.27515,908.16754,329.5672,3.1919518
3296.8691,66.54786,2.803764,0.010980674,1950.0,149.1412,210.00253,929.25006,313.07303,3.2076497
3297.0217,66.7765,2.8115492,0.013850238,1950.0,155.3793,223.11499,966.2182,438.26523,3.2372203
3297.174,62.18484,2.818222,0.017049894,1950.0,173.21213,232.79521,870.16754,515.6831,3.2890406
3297.3264,49.808773,2.8229592,0.015875319,1910.4508,203.23103,223.54756,710.88025,613.89154,3.333953
3297.4788,38.383324,2.8259776,0.013316719,1784.8053,201.5266,229.49991,562.5064,663.2591,3.3558304
3297.631,33.470585,2.82169,0.008302261,1578.8535,219.96431,204.02623,429.0088,671.3376,3.360747
3297.7837,42.591526,2.802707,0.0069222176,1315.562,239.74962,187.34853,332.94116,381.532,3.3701875
3297.936,63.260025,2.7838826,0.01046988,1156.6855,232.1196,204.53862,393.64148,512.5551,3.3501787
3298.0884,83.74111,2.7831738,0.015032018,939.7063,200.78847,182.47035,368.76077,434.37314,3.3005514
3298.2407,88.49154,2.788735,0.016940579,744.82605,153.78108,133.29863,259.45886,290.49817,3.2400634
3298.3933,75.55784,2.7933118,0.012057889,1098.0133,146.95023,142.30582,274.28305,254.51218,3.2010608
3298.5457,59.54869,2.791599,0.007982885,1169.0212,166.45705,179.81512,417.33868,369.1635,3.168582
3298.698,49.646854,2.801357,0.0073936675,1443.6992,204.31465,228.30234,553.97644,536.61743,3.1799269
3298.8503,48.912678,2.8098547,0.010479638,1662.568,200.94287,238.02542,694.8397,682.416,3.2596881
3299.003,48.02573,2.8231864,0.014399719,1834.3035,197.1467,228.69005,892.80566,911.9466,3.313669
3299.1553,42.25951,2.8378918,0.014878809,1935.7771,219.68918,251.91008,1065.0465,1176.6143,3.3108923
3299.3076,36.67568,2.8445456,0.0130935805,1950.0,244.57687,270.3979,1164.9121,1502.2589,3.2861474
3299.46,37.534893,2.8355677,0.012342562,1950.0,245.09879,271.4496,1168.3702,1696.2806,3.3064952
3299.6123,42.26904,2.8300784,0.011860581,1950.0,251.70451,273.04587,1173.1072,1721.3185,3.3014808
3299.765,44.66576,2.833422,0.010574755,1950.0,237.17937,259.09378,1145.2255,1740.7267,3.2630067
3299.9172,49.95785,2.8392713,0.009860994,1950.0,256.855,277.25018,1234.4233,1766.0928,3.2170513
3300.0696,51.75297,2.8355315,0.009248734,1950.0,264.62946,277.78903,1392.118,1712.6641,3.2116694
3300.222,56.942783,2.8181608,0.008815449,1950.0,244.00069,270.1096,1523.379,1685.7548,3.2286339
3300.3745,56.653553,2.8021052,0.007931912,1950.0,214.62459,234.41649,1695.7662,1533.1277,3.2343771
3300.5269,63.40947,2.7853668,0.0076581263,1950.0,241.2583,255.52959,1769.3243,1626.4327,3.2348762
3300.6792,64.55008,2.7821674,0.008514014,1950.0,274.75116,305.43756,1763.3555,1704.6536,3.1936834
3300.8315,66.68183,2.7848449,0.007833638,1950.0,316.2656,365.0931,1591.786,1671.5591,3.1620345
3300.9841,62.294872,2.7886791,0.0075069964,1950.0,283.6811,317.21295,1328.0027,1557.4858,3.1575406
3301.1365,59.860287,2.7881396,0.008313859,1950.0,267.70154,281.1807,1027.0839,1370.4174,3.1810648
3301.2888,54.157238,2.7919738,0.010168932,1950.0,247.08466,244.58466,842.16864,1212.2728,3.1790593
3301.4412,49.035324,2.8031626,0.010831295,1950.0,206.90811,216.16212,625.901,962.79694,3.146615
3301.5935,47.346172,2.8125818,0.010441742,1950.0,217.74274,216.28865,627.6432,1033.3683,3.1373663
3301.746,48.55702,2.81494,0.010157946,1950.0,243.7928,250.76842,798.42596,1232.8695,3.1608658
3301.8984,51.70505,2.8144705,0.01021803,1950.0,245.24663,254.42218,847.5243,1312.8829,3.1907022
3302.0508,53.547577,2.8165731,0.011356026,1950.0,253.1198,263.50342,1052.4579,1500.2543,3.22078
3302.2031,50.581944,2.8223555,0.012391422,1950.0,244.90714,278.21887,1278.324,1590.978,3.2706695
3302.3557,47.532543,2.830142,0.013808024,1950.0,270.94067,284.85202,1499.6533,1671.3423,3.3102114
3302.508,41.836685,2.8367517,0.011586575,1950.0,246.12311,268.09503,1688.7395,1706.4807,3.3133671
3302.6604,41.141956,2.8369992,0.0085520195,1950.0,241.69241,270.4749,1774.7307,1652.2487,3.278933
3302.8127,42.74341,2.8257785,0.006632306,1950.0,251.00177,274.61032,1820.1044,1791.7794,3.2518666
3302.9653,51.948833,2.8148656,0.0075099114,1950.0,271.12653,292.48758,1718.6738,1815.0029,3.2205114
3303.1177,56.858105,2.8077452,0.009671067,1950.0,248.88612,272.1256,1516.5791,1821.5369,3.2039802
3303.27,62.473408,2.8108222,0.01267566,1950.0,250.25517,256.80713,1326.121,1783.4044,3.186903
3303.4224,60.806366,2.8137717,0.014536637,1950.0,232.87134,245.30257,1118.8439,1732.274,3.1874297
3303.5747,58.020374,2.8196542,0.01449017,1950.0,236.53148,241.47165,985.513,1648.9507,3.1743703
3303.7273,51.352192,2.8141832,0.012606357,1950.0,236.81824,241.09557,977.887,1546.4978,3.1814487
3303.8796,50.036102,2.809974,0.012246941,1950.0,249.03513,259.1092,1007.1905,1557.0316,3.1892526
3304.032,48.25659,2.800661,0.012334755,1950.0,263.51297,272.78934,947.9028,1519.7876,3.2423348
3304.1843,49.57268,2.796932,0.012815653,1950.0,265.89935,271.48578,1136.5496,1539.9011,3.287898
3304.337,48.33711,2.793482,0.011644444,1950.0,245.4599,280.09982,1231.5605,1498.9396,3.3275838
3304.4893,47.547455,2.8018074,0.009212496,1950.0,246.71613,257.45554,1307.4067,1501.8636,3.2713614
3304.6416,50.17963,2.8073597,0.00711408,1950.0,253.24413,265.80392,1302.691,1533.3557,3.2077556
3304.794,55.977642,2.8078792,0.008482204,1950.0,251.60832,265.91052,1360.3239,1594.8755,3.1778376
3304.9465,59.48721,2.8134239,0.011769106,1950.0,256.75412,273.22308,1284.3713,1575.943,3.2219388
3305.0989,58.785294,2.819099,0.013542298,1950.0,231.39514,236.77568,1153.0586,1599.0458,3.305094
3305.2512,51.869358,2.8194046,0.011363825,1950.0,218.96086,220.22192,1177.9174,1603.602,3.3743105
3305.4036,47.482403,2.8244703,0.008998739,1950.0,257.10095,247.0231,1228.5461,1573.0188,3.3746834
3305.556,43.79735,2.8141434,0.006679156,1950.0,269.65555,288.9065,1471.0366,1792.3171,3.3583462
3305.7085,44.174255,2.8060336,0.0054219593,1950.0,301.55722,311.70422,1548.8346,1845.6891,3.312724
3305.8608,46.71869,2.7752137,0.004449766,1950.0,300.50192,318.26016,1588.5065,1896.7686,3.3422842
3306.0132,52.166473,2.7607212,0.0048953407,1950.0,282.7849,311.6178,1606.322,1908.62,3.3342748
3306.1655,61.864117,2.7491887,0.004677787,1950.0,283.93222,302.4655,1599.576,1884.4564,3.3387046
3306.318,68.970985,2.7516406,0.0041902615,1950.0,286.8639,316.761,1722.6469,1863.8447,3.328932
3306.4705,77.47373,2.7453148,0.0046141245,1950.0,296.89862,327.90817,1786.1753,1820.4633,3.3653548
3306.6228,76.42087,2.7438817,0.0050312234,1950.0,271.30673,319.6705,1735.762,1737.2549,3.3916156
3306.7751,76.9473,2.7438676,0.0052653127,1950.0,257.69226,312.0827,1541.8104,1579.8225,3.4189494
3306.9277,72.59649,2.7618906,0.004576431,1942.1786,287.1219,322.7254,1249.256,1454.4985,3.5347795
3307.08,71.2804,2.7812247,0.003919754,1868.3497,259.75754,288.47092,931.7875,1169.8102,4.077794
3307.2324,75.49188,2.8088412,0.0046359613,1744.3248,242.08786,275.4921,748.2365,913.89386,4.7947507
3307.3848,82.7381,2.8572378,0.006444154,1592.8431,259.26727,265.85138,518.1257,729.30444,5.2522874
3307.537,95.10932,2.8644586,0.011332827,1455.1083,202.14822,233.72859,470.12607,569.2168,5.1206264
3307.6897,91.51202,2.8542652,0.012316385,1146.8325,177.84819,176.2593,365.2445,405.19153,4.9367313
3307.842,79.93044,2.8113832,0.010355011,1182.3513,133.7833,132.43608,313.01273,288.69772,5.0803723
3307.9944,62.207123,2.8235078,0.005505753,1444.4576,148.24385,155.14351,378.88858,357.9336,5.1379743
3308.1467,53.66476,2.8415668,0.004348687,1590.8104,215.5111,217.45264,524.74023,525.4547,4.8204713
3308.2993,52.17319,2.8370078,0.004912303,1767.8231,291.95605,277.85852,699.95465,707.04224,4.1930175
3308.4517,51.86809,2.8179407,0.0063440166,1875.6045,338.23096,340.985,824.66113,861.6987,3.763911
3308.604,53.492504,2.7978687,0.007138576,1940.0725,250.17589,261.55316,752.2936,838.7688,3.5836132
3308.7563,50.57445,2.7892127,0.006937345,1950.0,274.36713,234.73643,650.28613,778.1391,3.4911711
3308.909,48.34088,2.7802055,0.0062343394,1950.0,285.66196,250.9551,766.93353,1029.5183,3.4462497
3309.0613,44.554657,2.7854476,0.0055744313,1950.0,264.8526,291.79416,1470.4692,1634.111,3.4647663
3309.2136,44.886826,2.78784,0.0042513143,1950.0,258.08075,245.05005,764.575,1111.4554,3.6356535
3309.366,44.09141,2.79375,0.005002252,1950.0,206.03935,200.78522,741.25024,1106.3721,3.840402
3309.5183,47.07987,2.805919,0.0043879934,1950.0,242.33673,251.3096,760.421,1089.853,3.943712
3309.671,52.122448,2.811504,0.0046332716,1950.0,342.08972,322.66016,844.97076,1112.1198,3.947882
3309.8232,67.9155,2.810664,0.007209213,1950.0,234.5498,271.16855,812.1507,1022.2715,3.9177866
3309.9756,74.03594,2.7999086,0.00970771,1950.0,178.53728,216.16641,577.32733,775.9253,3.9771893
3310.128,74.03594,2.814363,0.009870086,1854.2579,185.58766,222.49706,640.9596,719.59674,3.9955168
3310.2805,59.295757,2.8211884,0.007044174,1692.9048,215.0683,254.16548,702.09784,787.505,4.0434155
3310.4329,57.90791,2.8246484,0.005193301,1424.6155,227.69579,243.63638,630.854,697.7729,3.9794497
3310.5852,68.69983,2.811675,0.0065641594,1100.0289,195.58237,213.44405,502.2918,559.9189,3.9509764
3310.7375,83.966446,2.8013155,0.012172496,797.51135,172.59163,186.54585,404.92493,457.3043,3.874437
3310.8901,94.582886,2.802668,0.02209545,605.7049,154.79688,155.71039,314.10855,364.4061,3.8039784
3311.0425,98.70663,2.8189788,0.03357729,425.96146,134.44292,136.77446,258.75687,300.94717,3.6654837
3311.1948,97.91668,2.8394666,0.033588503,380.82565,114.3507,117.92317,221.49751,270.13586,3.5668268
3311.3472,94.49485,2.8362007,0.02528504,496.3904,120.798965,120.40654,252.49518,314.5775,3.5107965
3311.4995,86.15963,2.8205502,0.015917761,661.44775,139.96742,144.09436,326.59082,370.72128,3.5361931
3311.652,81.888084,2.8032656,0.01164198,867.4501,167.3903,167.22633,371.82648,418.21112,3.5739834
3311.8044,77.676605,2.7948627,0.008100771,1200.7347,202.22337,192.20479,429.3033,478.1771,3.6783078
3311.9568,76.79922,2.7886596,0.0064417413,1547.9949,247.30458,263.89606,673.2106,825.0293,3.7538774
3312.1091,80.10592,2.7811396,0.006299049,1801.9026,314.13828,303.41168,873.84937,994.02234,3.80196
3312.2617,80.983315,2.775794,0.0072626946,1933.6244,266.73114,294.516,1049.6906,1211.4086,3.780785
3312.414,81.68522,2.770311,0.007363902,1950.0,239.8055,275.6719,1102.7698,1323.45,3.7621875
3312.5664,79.22852,2.7740827,0.0067101195,1950.0,233.12329,271.82794,1042.7117,1320.6034,3.7244487
3312.7188,82.40615,2.7872639,0.006663775,1950.0,231.75307,262.36957,855.82794,1132.6407,3.7006276
3312.8713,84.77511,2.7881896,0.010539542,1950.0,222.44643,239.19096,658.1456,913.187,3.7033818
3313.0237,90.53074,2.7861621,0.015771244,1950.0,180.0963,196.87338,495.65762,757.6139,3.7280655
3313.176,92.10541,2.7860415,0.01777942,1950.0,144.11404,150.35855,330.7372,472.96887,3.8142383
3313.3284,92.3689,2.79664,0.016765706,1950.0,174.76865,179.81773,415.0188,556.2535,3.9863634
3313.4807,80.95728,2.809905,0.012703112,1950.0,202.14224,212.02502,576.54663,719.39526,4.197066
3313.6333,66.20273,2.825231,0.009874148,1950.0,213.4242,218.75992,640.5958,811.38965,4.3018956
3313.7856,51.86812,2.8384006,0.0062831882,1950.0,235.74602,242.33975,837.6549,1036.3167,4.2650566
3313.938,50.4787,2.8344254,0.004910778,1950.0,260.58884,274.083,1059.592,1275.6754,4.145905
3314.0903,60.455524,2.8231056,0.0074600885,1950.0,293.93976,318.53317,1285.6243,1479.3508,4.0449886
3314.243,70.21587,2.812373,0.009281333,1859.0588,275.6899,302.78732,1279.5651,1465.4431,3.972167
3314.3953,72.51597,2.814148,0.010188124,1688.451,266.51416,295.99078,1068.4309,1229.0106,3.9649134
3314.5476,70.279076,2.8199062,0.009009944,1450.6017,259.2562,284.8059,806.0708,916.08185,3.9492471
3314.7,71.01966,2.830882,0.011297688,1199.1527,229.09064,251.4978,608.9059,656.4166,3.8567483
3314.8525,78.16588,2.841103,0.016557042,966.27673,184.71368,195.82542,409.0643,465.1653,3.6815965
3315.005,86.31997,2.8454223,0.025303293,744.5368,141.7202,145.82774,309.67966,311.81757,3.5223215
3315.1572,89.66461,2.8413632,0.033765756,624.31335,121.16607,121.53032,257.91983,237.54677,3.4536808
3315.3096,91.63837,2.8310654,0.03397132,819.6908,118.375824,118.840965,210.68526,222.0428,3.4514606
3315.462,88.406494,2.8243592,0.026571203,999.6106,142.93788,140.84608,253.00885,273.52637,3.4494588
3315.6145,85.72858,2.8163278,0.017249284,1178.9551,165.29382,165.26147,326.65137,356.70264,3.4855328
3315.7668,80.02347,2.8086922,0.0108221015,1501.5044,192.45438,192.93271,410.51218,471.27084,3.539577
3315.9192,77.08602,2.799101,0.0069936244,1735.1443,229.01154,235.2876,564.3213,656.4234,3.637118
3316.0715,80.18448,2.7921865,0.0069238287,1888.4323,254.77922,255.93517,770.35284,886.581,3.6816614
3316.224,84.85788,2.793393,0.00804651,1950.0,229.06236,240.10475,960.0552,1111.9606,3.715764
3316.3765,84.30215,2.7969651,0.008346985,1950.0,234.30652,235.24701,1137.613,1291.7418,3.7172215
3316.5288,76.61994,2.8020964,0.0074908654,1950.0,232.70454,238.47362,1218.4135,1391.1433,3.7090611
3316.6812,72.581665,2.8123488,0.0074541494,1950.0,236.5462,241.09535,1192.4343,1403.4548,3.6716473
3316.8337,75.43972,2.8170252,0.009552604,1950.0,240.52237,235.38916,1138.6431,1390.2532,3.6548004
3316.986,79.23179,2.8162842,0.010365581,1950.0,237.86171,252.15417,1122.4807,1488.2899,3.668074
3317.1384,80.34893,2.8097837,0.009060598,1950.0,234.95364,251.45923,1114.398,1522.4331,3.728375
3317.2908,74.791595,2.810869,0.0064251446,1950.0,236.29227,239.3466,1003.41235,1528.5005,3.7979062
3317.443,73.27447,2.8142493,0.0054315478,1950.0,242.64874,262.9474,1029.6786,1537.9675,3.865122
3317.5957,69.69622,2.8184352,0.0057744244,1950.0,261.20728,283.67258,1006.21643,1432.8602,3.9907374
3317.748,69.45602,2.8176687,0.006050254,1950.0,218.81511,241.47256,920.3112,1278.5894,4.1183643
3317.9004,70.76473,2.823705,0.0060858987,1950.0,199.0003,233.12302,877.9461,1173.7832,4.1822743
3318.0527,74.53533,2.8194194,0.0070845783,1950.0,191.90329,214.98288,811.93604,1047.9594,4.0183954
3318.2053,81.37899,2.8197577,0.0092343325,1950.0,185.68372,212.32649,820.4487,1009.3951,3.8036299
3318.3577,84.1399,2.8134127,0.01092434,1950.0,183.46875,207.30472,784.4093,978.1571,3.5927973
3318.51,84.92956,2.8066797,0.010054962,1950.0,185.20343,205.12436,818.8022,900.7649,3.5606909
