DEPTH,GR,AT10,AT30,AT90,RHOZ,NPHI,DTCO,PEFZ,NMRFF,NMREFF,NMRTOT
5230.8998932391405,0.11695593363803537,0.008965832784214216,0.00950871631139228,0.010364554559528475,0.5157352281501614,0.6428415496498618,0.49483028650055066,0.6076239917137805,0.6990900662993971,0.3531304345142067,0.3915074477061585
5230.999893240631,0.11469106226663955,0.007975763735551455,0.008055276603008518,0.008708221116877305,0.5242603207329349,0.6517887896919392,0.486977062998965,0.6064256748543784,0.6800331168709448,0.35523318180832464,0.378362505016358
5231.099893242121,0.11259808865530305,0.007001894908949509,0.006890904361495372,0.007398534551477161,0.5277908597845185,0.6887894018506107,0.47943923770062297,0.602956547046319,0.656376115698571,0.3608540213298026,0.3692767182018412
5231.199893243611,0.11361985985917762,0.0050970197295213005,0.005016120171395016,0.005359043757097857,0.5236716140748191,0.7235207463461313,0.47111401266094577,0.588526535647156,0.6259869810466716,0.3686828893790424,0.3605210365649359
5231.299893245101,0.11566980216548785,0.004363706473434264,0.004295140083033781,0.004595970137502452,0.5239037211114892,0.7101682760916818,0.4569502226483944,0.5806861167665512,0.591605961759929,0.3777770676117732,0.3520188195163206
5231.399893246591,0.12046126870823981,0.003807556923761252,0.0037518558736847783,0.004027775315590543,0.5276547225964379,0.7346054313922158,0.4430183242794843,0.5742004430541795,0.5398098491766503,0.3875029675008771,0.3425243063038057
5231.499893248081,0.13424423086106974,0.0032677066443494,0.0032334218658244167,0.0034998193653356085,0.5555704347708902,0.7459750952074876,0.4311281133530552,0.5628313355868011,0.4992960143383377,0.38933608042680595,0.33738904969059547
5231.599893249571,0.14409401593665727,0.003335543486918152,0.0032718397880786712,0.003553854107072773,0.575250926481928,0.717104589380366,0.42581410106649614,0.5510405017996106,0.46310728813799623,0.38520353081564684,0.332318409410024
5231.699893251061,0.15567649858923593,0.0037960846024636557,0.003543214233981887,0.0038614408705513865,0.5972318161178448,0.726003302191569,0.42727352543920727,0.5391790352300055,0.4271579893785087,0.37132000701474044,0.3204476165176879
5231.799893252552,0.16920538787091843,0.006421437915032432,0.005035347034862787,0.005558612069913783,0.6267335494301307,0.6912834003939252,0.4356319430807602,0.531264342908136,0.4074518859079836,0.35508314705857325,0.3052501079275577
5231.899893254042,0.16313532705440903,0.008433689978607805,0.006436699194595327,0.0072086219468166565,0.6294952175679642,0.6573068801812223,0.4488385351588869,0.5433963684407968,0.3914428133088259,0.3347437786957063,0.2858357093753608
5231.999893255532,0.14886906399974037,0.011185453175914477,0.00839654028448614,0.009617817443518273,0.6212039329189729,0.6399063586643209,0.46505841738130815,0.5601932381703116,0.3787907869938352,0.31324587145413724,0.26586943115431316
5232.099893257022,0.10501577006345193,0.01871867935554889,0.014083649697696645,0.017193044449736086,0.5935054776410206,0.6546144874935454,0.482946010977483,0.59544848831293,0.372128523984183,0.290501785172396,0.2456399678010218
5232.199893258512,0.08616374706016935,0.02288124448343524,0.01768432218252253,0.022273226762352324,0.5849755440433896,0.6618916032394395,0.49819976933196264,0.6059970972946975,0.3812231319116981,0.2809720437295138,0.23881606166349792
5232.299893260002,0.07252544949646188,0.02693407080855078,0.021746531030528395,0.027932741557860196,0.5863004120554093,0.686483628738363,0.5098925139542473,0.6115585037424222,0.4058525153607036,0.2766037374596415,0.23927969789721024
5232.399893261492,0.06414220272701228,0.036305655459776445,0.03289427097602443,0.042156217568074396,0.6104855989293769,0.6713018324417638,0.5167029327421551,0.597296422733622,0.4532676647972058,0.27599369890751324,0.24690627935639653
5232.499893262982,0.05332958961668878,0.0437706724771967,0.04229090411281559,0.05398220110606822,0.6277896756984522,0.6537286281056888,0.5181934038401422,0.5813648395950215,0.4832017326886943,0.2797209491672893,0.2535848970746849
5232.5998932644725,0.048613009124466686,0.05546641095901061,0.05708191059321802,0.0721706804224934,0.64173225642123,0.6536465834986449,0.5068685172554275,0.5607853153185131,0.4974861664938222,0.2873949697082527,0.2586711295572627
5232.699893265963,0.043724623924022224,0.07800780039391904,0.07744985172678058,0.0987402483753624,0.6514394724968535,0.6414609441406468,0.48088186031612595,0.5388985544714026,0.49712867860697146,0.29762864131263944,0.26207642433435707
5232.799893267453,0.040895124345324746,0.1079495786574307,0.1218375310567239,0.18561786149744286,0.6461520375667986,0.65446682109888,0.44883022559418057,0.48107689048487107,0.4885491596275237,0.3121705881597435,0.2663921632383323
5232.899893268943,0.04167304804101947,0.10987342994822687,0.13567427768145504,0.22134687353182902,0.6363887573055985,0.630403522364605,0.417677576196768,0.45247477435991584,0.4869368007660156,0.3224874982211841,0.27149259726706176
5232.999893270433,0.04236238638797201,0.11307378396872234,0.14759050126322945,0.251173925890323,0.6290561898557057,0.60358093517045,0.3868251212386037,0.4309251745288345,0.49263624432379743,0.3309625775841361,0.2786779194094691
5233.099893271923,0.041092652716907374,0.16043004411776954,0.21855523434872734,0.37876627662827583,0.6607030815218397,0.5314260387985801,0.356431746901982,0.43633654382433584,0.5047067652560596,0.33574861759218594,0.2887683497262311
5233.199893273413,0.04104233235132283,0.23297954418567485,0.30661415385521634,0.4957028111895045,0.6988023263823991,0.49376172699969695,0.3280171447322085,0.47258291332982527,0.510565988866969,0.3327908606242853,0.29290698369066065
5233.299893274903,0.04050527850502669,0.3419837953439322,0.42683991389832465,0.6249414053827325,0.7451816692224827,0.443744212125324,0.3053916154026639,0.5300171472031293,0.5131331363105975,0.325135662936059,0.2908609075176526
