DEPTH,GR,AT10,AT30,AT90,RHOZ,NPHI,DTCO,PEFZ,CMFF,CMRP_3MS,TCMR
6030.6206,9.640945,4.0867057,3.80055,3.3179748,2.5952091,0.11737393,56.943367,5.514469,0.0029079225,0.02304239,0.08353995
6030.773,10.214957,4.7493405,4.136107,3.4989202,2.598359,0.11192969,56.82617,5.3964677,0.006250799,0.02330069,0.06158496
6030.9253,9.411262,5.6466007,4.8662705,4.1163135,2.613904,0.099881895,57.05078,5.1975484,0.006250799,0.02330069,0.06158496
6031.0776,8.575547,7.751917,6.5568995,4.822605,2.6219883,0.08538869,57.39258,4.997683,0.00871174,0.025350837,0.048427597
6031.23,7.6632657,12.692125,10.673839,7.3388004,2.6226606,0.07547129,56.572273,4.965182,0.010412965,0.031465206,0.048924435
6031.3823,7.841816,14.485379,11.874216,7.726352,2.6144438,0.07922728,56.33789,5.025545,0.011593943,0.038858417,0.06621136
6031.5347,8.051026,8.800871,7.8217406,6.1465917,2.6112785,0.085724555,57.05078,5.150062,0.011605992,0.04397949,0.080020815
6031.687,8.626526,6.603999,5.4750223,4.6517773,2.6090994,0.08726049,57.08008,5.3025265,0.011605992,0.04397949,0.080020815
6031.84,10.617604,5.123838,4.7962174,4.2225585,2.5915184,0.08758878,56.63086,5.445023,0.010353542,0.04161293,0.06949795
6031.992,15.06911,3.8603735,4.206959,3.6664116,2.5631573,0.119779624,57.128914,5.506154,0.009285972,0.03278034,0.07316217
6032.1445,24.22849,2.6092174,2.5971131,2.5352864,2.539372,0.16403867,57.353523,5.3924947,0.0066066296,0.023397429,0.09139371
6032.297,31.270597,1.9425278,1.8325078,1.9103894,2.537595,0.19453461,57.05078,5.2132893,0.00500901,0.01807083,0.09737649
6032.449,34.80631,1.8336731,1.6411009,1.6391598,2.5525234,0.18403976,57.56836,5.061558,0.00500901,0.01807083,0.09737649
6032.6016,37.52538,2.0509212,1.7098167,1.6953686,2.574185,0.18429162,58.085938,5.0289598,0.0027562007,0.020355714,0.08826644
6032.754,39.45169,2.1934736,1.9435791,1.9162201,2.583788,0.1901756,57.890625,5.0881367,0.0035532634,0.025144652,0.08926994
6032.9062,41.090977,2.3419187,2.15932,2.094784,2.584627,0.18707362,57.685547,5.268641,0.011431345,0.034813512,0.095968835
6033.0586,33.870525,2.5635145,2.4377048,2.3291073,2.5785964,0.15768075,58.21289,5.494862,0.020579766,0.04736318,0.10592598
6033.2114,24.497465,3.582579,3.3525763,3.0576272,2.5688503,0.13649407,58.33008,5.698339,0.020579766,0.04736318,0.10592598
6033.364,15.52493,5.7848206,5.833709,4.886236,2.5521796,0.14556521,57.851562,5.8145514,0.03346407,0.061289575,0.113937534
6033.516,10.484931,8.173794,7.286358,6.0443387,2.5307238,0.14358675,58.01758,5.9100704,0.052021917,0.07203093,0.1082347
6033.6685,8.562897,9.473576,8.1658535,6.349932,2.514633,0.13000444,58.515625,6.066164,0.07216857,0.08505166,0.10605567
6033.821,7.8773475,14.795204,11.219673,9.490564,2.5109503,0.100015126,58.271484,6.2052484,0.07625157,0.09066441,0.10303218
6033.973,7.702801,26.238985,22.183653,20.076555,2.5374472,0.07818708,58.10547,6.141318,0.07625157,0.09066441,0.10303218
6034.1255,7.49608,28.823275,28.1714,27.067886,2.5732193,0.06029255,58.17383,5.7827535,0.062899634,0.084409095,0.09909905
6034.278,7.875027,24.818043,21.632797,23.540741,2.5825741,0.054074448,58.34961,5.3619404,0.049898032,0.07161422,0.09183612
6034.4307,10.144118,16.124254,15.501753,17.192125,2.5569675,0.06352763,58.164062,5.198491,0.043342914,0.05350201,0.08294402
6034.583,17.006124,7.0308876,8.031284,8.129668,2.538078,0.09334305,58.271484,5.353997,0.020456415,0.02136768,0.09098758
6034.7354,26.803637,4.2889647,4.069233,4.268718,2.535369,0.13031213,59.08203,5.517298,0.020456415,0.02136768,0.09098758
6034.8877,37.279453,2.9832199,3.0884323,3.0477428,2.53814,0.15803128,58.203125,5.5643973,0.0073251533,0.012860593,0.07929428
6035.04,44.847332,3.3203242,3.2258718,3.0663645,2.5296128,0.16343004,57.58789,5.5114856,0.004956131,0.013788539,0.06756879
6035.1924,49.451572,3.7569084,3.514183,3.2219803,2.540618,0.14816524,58.09571,5.42816,0.0064484645,0.013914105,0.062416807
6035.3447,51.814037,4.114046,3.7693179,3.398606,2.5609713,0.14729425,58.183594,5.329255,0.00982653,0.0160731,0.0645809
6035.497,52.11404,4.441822,3.9326894,3.4389412,2.5702105,0.15027289,57.978516,5.244131,0.00982653,0.0160731,0.0645809
6035.6494,48.262524,4.586576,4.019908,3.5835729,2.5610507,0.16096133,57.74414,5.288657,0.012817453,0.026681501,0.07134186
6035.8022,42.74274,4.6737285,4.1181235,3.681818,2.5558197,0.14160849,57.773438,5.4027367,0.016170854,0.034271397,0.074415475
6035.9546,34.90941,4.672655,4.214823,3.842838,2.548608,0.13065676,57.402344,5.488104,0.015749183,0.030521479,0.076135926
6036.107,32.651226,4.392738,3.9763393,3.7258525,2.5394385,0.12090678,57.626953,5.5215306,0.020800715,0.03371634,0.083171934
6036.2593,33.756973,4.4316382,4.2509427,3.9157512,2.5238056,0.13659275,58.251953,5.5052466,0.020800715,0.03371634,0.083171934
6036.4116,34.082424,6.596773,5.6252785,5.0992737,2.5096762,0.13972285,57.23633,5.477043,0.038036034,0.052970447,0.09001806
6036.564,27.25879,12.149327,9.163043,7.5648293,2.504765,0.12950547,57.45117,5.5186048,0.058975227,0.07791061,0.094593026
6036.7163,19.100456,12.385785,8.573972,6.8819785,2.5004423,0.09982571,60.53711,5.625986,0.06049821,0.078817114,0.08766136
6036.8687,21.915,5.414372,5.0594177,4.389593,2.513246,0.0750021,61.074226,5.8870187,0.041021787,0.057655983,0.076027885
6037.021,29.404833,3.3360004,3.133449,2.8852386,2.5167584,0.09907145,57.998047,6.4210467,0.041021787,0.057655983,0.076027885
6037.174,32.09299,4.181086,3.8568919,3.3736823,2.5405056,0.13468042,57.441406,7.1356473,0.023652762,0.04671509,0.06709099
6037.326,33.352993,5.5205636,5.348857,4.164416,2.5920007,0.15066843,58.164062,7.4421277,0.020440701,0.047534384,0.06217577
6037.4785,41.921055,5.151858,4.780055,3.9959986,2.6012008,0.13154706,57.490234,6.9909573,0.020535486,0.04526336,0.06727238
6037.631,57.104324,3.2312286,3.1074939,2.8105211,2.5752895,0.13992849,57.246094,6.0615125,0.004835398,0.024125762,0.09098333
6037.783,66.51342,2.5825627,2.4205408,2.2468882,2.5137653,0.17074858,56.69922,5.366733,0.004835398,0.024125762,0.09098333
6037.9355,68.15552,2.5094576,2.2657638,2.122442,2.49005,0.20380187,56.728516,5.1515164,0.006340158,0.032639965,0.10962752
6038.088,73.23409,2.381808,2.1206253,2.023216,2.4552457,0.2110066,57.285156,5.1554847,0.017988957,0.040881295,0.13157402
6038.24,79.19046,2.123815,1.9871734,1.9213496,2.4122512,0.23150371,57.60742,5.2111454,0.026845122,0.04190192,0.1398556
6038.393,85.340454,2.310127,2.1431463,2.1539125,2.3892987,0.25507995,57.60742,5.1674967,0.033337273,0.0451139,0.12923914
6038.5454,84.53125,2.6311731,2.543103,2.5391877,2.3832238,0.2644751,57.56836,5.108941,0.033337273,0.0451139,0.12923914
6038.6978,83.63246,3.0052125,2.800803,2.719642,2.382532,0.2587817,57.871094,5.029631,0.039454617,0.051489756,0.11730899
6038.85,85.38247,3.15669,2.937044,2.7092638,2.3752935,0.2468333,57.83203,5.012428,0.049066115,0.06448913,0.12156869
6039.0024,87.85977,3.2530475,2.9520316,2.7466786,2.3707771,0.25378868,57.470703,5.0498,0.058503836,0.07696538,0.14779879
