DEPTH,GR,AT10,AT30,AT90,RHOZ,NPHI,DTCO,PEFZ,NMRFF,NMREFF,NMRTOT
5438.6988,19.21158,10.256223,9.302271,8.687044,2.602495,0.14866462,63.440536,4.659374,0.016488133,0.08628674,0.10504783
5438.775,19.177984,10.553459,9.551472,8.887669,2.6023412,0.15200178,63.440536,4.5962815,0.016488133,0.08628674,0.10504783
5438.8512,19.085197,10.369075,9.394294,8.733416,2.6007526,0.15541062,63.79358,4.5559015,0.020854171,0.09126513,0.106908984
5438.9274,18.945896,9.798972,8.90365,8.289447,2.598655,0.1586566,63.79358,4.5407553,0.020854171,0.09126513,0.106908984
5439.0036,18.83037,9.065157,8.258504,7.7096605,2.5967329,0.16168395,64.22487,4.5520434,0.02224351,0.09090099,0.10708228
5439.0798,18.82088,8.351134,7.6172366,7.131307,2.5951815,0.16445346,64.54637,4.5863967,0.02224351,0.09090099,0.10708228
5439.156,18.958357,7.735322,7.054612,6.6208715,2.5931327,0.16682523,64.54637,4.635597,0.032330137,0.10104883,0.11401975
5439.2322,19.216003,7.2254066,6.5848927,6.1926966,2.5898864,0.16861318,64.65448,4.6870985,0.032330137,0.10104883,0.11401975
5439.3084,19.547829,6.809196,6.2000475,5.8408628,2.5853915,0.16965891,64.65448,4.728043,0.03181143,0.10074305,0.11079898
5439.3846,19.879347,6.4831767,5.8968754,5.56299,2.58045,0.16987917,64.59485,4.7493625,0.03181143,0.10074305,0.11079898
5439.4608,20.114445,6.252117,5.678432,5.3621182,2.5759714,0.16942938,64.59485,4.753505,0.030084457,0.094312415,0.10844212
5439.537,20.184565,6.1185646,5.545774,5.2394056,2.572948,0.16851822,64.51114,4.754116,0.030084457,0.094312415,0.10844212
5439.6132,20.086977,6.074482,5.4915094,5.188356,2.571545,0.1673769,64.51114,4.7662807,0.027429268,0.082073,0.10098194
5439.6894,19.888762,6.098458,5.49779,5.192937,2.571061,0.16624197,64.51155,4.7950234,0.027429268,0.082073,0.10098194
5439.7656,19.702133,6.158123,5.538472,5.229723,2.5703492,0.16533136,64.51155,4.830642,0.02510569,0.07689671,0.08715308
5439.8418,19.621082,6.218032,5.585814,5.2741294,2.5685294,0.16474907,64.61473,4.8546863,0.02510569,0.07689671,0.08715308
5439.918,19.66172,6.2523193,5.6184354,5.3067675,2.5656788,0.1645276,64.61473,4.851403,0.019936731,0.071898796,0.077922195
5439.9942,19.759836,6.2537665,5.630157,5.321725,2.5626996,0.16454645,64.781715,4.8193636,0.019936731,0.071898796,0.077922195
5440.0704,19.82315,6.2308116,5.6269317,5.323958,2.5607512,0.1647283,64.781715,4.77255,0.014580531,0.07010735,0.07810855
5440.1466,19.78775,6.198155,5.6191354,5.322422,2.5600681,0.16503502,64.95502,4.7331777,0.014580531,0.07010735,0.07810855
5440.2228,19.66503,6.1655927,5.612912,5.3223853,2.5602577,0.16563621,64.95502,4.7174735,0.011444529,0.0688621,0.078686535
5440.299,19.534481,6.1321473,5.6053,5.320864,2.5605006,0.16668285,64.95502,4.7269907,0.011444529,0.0688621,0.078686535
5440.3752,19.48969,6.0895066,5.587253,5.309374,2.5602891,0.1682985,65.08536,4.7483745,0.009035467,0.06033716,0.0746352
5440.4514,19.572187,6.0326037,5.5528097,5.2822933,2.5594246,0.17036773,65.08536,4.764133,0.009035467,0.06033716,0.0746352
5440.5276,19.76421,5.968795,5.507512,5.2447276,2.5583615,0.17257562,65.12935,4.7642045,0.0065747127,0.051571514,0.076845765
5440.6038,19.992859,5.917545,5.4678917,5.2115417,2.5576243,0.17445655,65.12935,4.7498975,0.0065747127,0.051571514,0.076845765
