DEPTH,GR,AT10,AT30,AT90,RHOZ,NPHI,DTCO,PEFZ,CMFF,CMRP_3MS,TCMR
6052.8706,10.827098,541.6659,1755.7797,218.73837,2.3440394,0.11314331,63.93249,0.10000001,0.07718088,0.09357333,0.09357341
6053.0234,19.815977,606.0868,1917.4415,238.76266,2.268839,0.122167826,65.06801,0.10000001,0.07718088,0.09357333,0.09357341
6053.176,16.19348,673.36053,1950.0,260.2001,2.2451308,0.12912847,66.42211,0.10000001,0.08658275,0.09939856,0.099398635
6053.328,13.035571,733.4971,1950.0,282.0983,2.2839115,0.13113298,65.57907,0.10000001,0.09319742,0.10498385,0.104983926
6053.4805,7.628774,765.0416,1950.0,302.8753,2.3113742,0.13349919,63.53219,0.10000001,0.08591866,0.09821306,0.098213136
6053.633,8.093381,749.57513,1950.0,320.41385,2.2945147,0.1390103,60.49569,0.10300574,0.07267423,0.084011935,0.08401201
6053.785,7.628774,690.848,1950.0,333.09793,2.2488067,0.14515233,57.557327,0.11455348,0.07267423,0.084011935,0.08401201
6053.9375,15.308087,613.99023,1950.0,339.5978,2.2677164,0.13157375,56.49661,0.13865712,0.061148405,0.073608726,0.07424277
6054.09,18.425613,544.4219,1950.0,338.8082,2.2867866,0.09915987,56.25565,0.16390091,0.05668444,0.077288605,0.07964592
6054.2427,23.367804,494.40515,1930.2633,330.50525,2.3144088,0.06766057,56.059963,0.1836048,0.056001622,0.08077922,0.09062608
6054.395,17.51993,464.28955,1890.7361,317.5614,2.2484112,0.05668692,56.244595,0.19605748,0.059396964,0.08349884,0.09464758
6054.5474,21.135677,447.37827,1856.2067,305.17755,2.2052593,0.065949,56.97599,0.19814962,0.059396964,0.08349884,0.09464758
6054.6997,28.78467,434.5288,1839.8925,298.3687,2.2495193,0.076621406,57.996098,0.19096759,0.066158965,0.082201764,0.09966054
6054.852,25.626776,489.73904,1848.5819,299.3121,2.3473935,0.083585605,58.65073,0.17983027,0.07607995,0.08651163,0.10514684
6055.0044,29.242462,528.04675,1878.6372,306.95285,2.4185648,0.08603559,59.03335,0.17462546,0.08190294,0.09221669,0.10826831
6055.1567,21.610292,564.1212,1914.6346,318.0052,2.4203115,0.08562502,59.12569,0.1687824,0.079983875,0.09463498,0.10608478
6055.309,28.350288,594.46027,1939.7773,328.67386,2.4222064,0.088168785,58.824253,0.1453439,0.079983875,0.09463498,0.10608478
6055.4614,20.24013,623.31964,1940.012,337.31055,2.421682,0.085186884,58.652832,0.12020704,0.07233817,0.089764304,0.09162907
6055.6143,17.984524,659.51556,1905.9905,341.34485,2.4236004,0.07443272,58.32523,0.1019805,0.066189826,0.07637803,0.07871011
6055.7666,16.180023,705.1396,1837.5286,337.6462,2.4170709,0.058373794,57.619167,0.10000001,0.06324311,0.071656935,0.088485815
6055.919,29.680159,773.2428,1741.1686,324.80743,2.3756871,0.05060378,56.88646,0.10000001,0.06100634,0.06861751,0.09175644
6056.0713,37.80383,809.9462,1626.0242,307.16562,2.3713636,0.060937632,56.220737,0.10000001,0.06100634,0.06861751,0.09175644
6056.2236,32.41721,745.54944,1512.3525,293.39926,2.374358,0.07609098,56.43429,0.10000001,0.06338631,0.0749008,0.0866684
6056.376,18.917074,871.02026,1562.053,289.7527,2.407874,0.085598744,57.620567,0.10000001,0.068878,0.08608652,0.087923616
6056.5283,9.894513,1079.5951,1628.1074,293.057,2.4079564,0.08466536,58.778793,0.10000001,0.07386247,0.09231821,0.09753762
6056.6807,17.078913,1043.8519,1666.0587,292.6672,2.4100366,0.08702131,59.24357,0.10803908,0.075642936,0.091102116,0.10075836
6056.833,12.584462,918.7677,1632.4297,283.85037,2.424969,0.083723605,59.467422,0.109109454,0.075642936,0.091102116,0.10075836
6056.986,20.199759,708.62897,1552.2266,271.12308,2.4369073,0.08090579,59.6721,0.109109454,0.0748089,0.08864489,0.09732273
6057.138,17.97774,576.0219,1483.2065,263.90826,2.444917,0.069032975,59.67357,0.10107039,0.0748089,0.08864489,0.09732273
6057.2905,28.76442,475.64044,1511.8192,270.59586,2.4385061,0.062868506,59.192993,0.10000001,0.072230645,0.087593056,0.09906891
6057.443,17.553564,434.16672,1379.3442,299.88412,2.4220002,0.06628336,58.530697,0.10000001,0.06258993,0.07861194,0.104427755
6057.595,14.382225,424.88486,1509.7537,327.1261,2.4090922,0.0770961,58.226883,0.10000001,0.06258993,0.07861194,0.104427755
6057.7476,8.0899725,365.27487,1741.7574,448.77072,2.4067159,0.086519465,58.529575,0.10000001,0.06415985,0.0818722,0.0960454
6057.9,8.0899725,262.30746,1735.4392,612.82916,2.4110835,0.084120385,59.138958,0.10000001,0.07051417,0.086490035,0.08734603
6058.0522,6.750078,234.03233,725.15015,287.24875,2.412904,0.08089776,59.738667,0.10005992,0.07384736,0.08566847,0.08566855
6058.205,13.069234,197.38509,811.3352,356.05,2.4197617,0.085150324,59.924034,0.10005992,0.0759101,0.08361487,0.08361495
6058.3574,15.308037,186.2089,891.21564,376.2289,2.4216523,0.09459117,59.759033,0.10005992,0.0759101,0.08361487,0.08361495
6058.51,20.256987,179.83627,872.03467,351.26324,2.4247882,0.095457025,59.528526,0.10000001,0.078794405,0.089611776,0.08961185
6058.662,18.465996,173.8107,543.3773,267.63477,2.4141128,0.09176465,59.236557,0.10000001,0.07782089,0.09654393,0.09654401
6058.8145,25.209356,254.03197,1916.0349,339.43588,2.4085288,0.07946054,59.03919,0.10012429,0.07559866,0.09640604,0.09640612
6058.967,18.004759,349.0467,1950.0,344.34048,2.4056656,0.07600779,58.66389,0.10012429,0.074576914,0.09381024,0.09381031
6059.119,19.80921,465.97803,1912.8948,336.2575,2.408693,0.07590721,58.902412,0.10012429,0.074576914,0.09381024,0.09381031
6059.2715,15.304671,569.97156,1950.0,337.63144,2.4133003,0.08095303,58.938663,0.10000001,0.07754274,0.091343254,0.09134333
6059.424,15.304671,649.2682,1950.0,356.39288,2.4092739,0.08658121,58.964916,0.100253336,0.081690185,0.092793405,0.10029972
6059.5767,8.059726,734.02454,1950.0,352.46014,2.4134412,0.08590393,59.02284,0.100253336,0.08185996,0.08863717,0.111621864
6059.729,3.5821002,853.643,1950.0,353.72522,2.4064739,0.086697765,58.878532,0.100253336,0.08218607,0.09149415,0.11100862
6059.8813,12.5777235,1016.57336,1950.0,359.03824,2.411823,0.077758595,58.86999,0.10000001,0.08218607,0.09149415,0.11100862
6060.0337,20.256998,1219.7527,1950.0,370.28766,2.4077673,0.066021,58.373154,0.10355134,0.077131815,0.09428571,0.10253502
6060.186,34.666145,1409.7407,1950.0,390.17245,2.4166172,0.06326965,57.17729,0.11773712,0.06422814,0.08684491,0.093317285
6060.3384,32.420597,1508.4945,1950.0,416.44812,2.4162066,0.08238873,56.93349,0.13932757,0.05963367,0.08077949,0.095752515
6060.4907,28.36384,1475.1447,1946.5002,439.8796,2.4242313,0.10890365,58.66506,0.1497294,0.06988559,0.087893404,0.104541704
6060.643,22.943594,1344.8909,1904.0583,448.8003,2.428148,0.12009475,61.048565,0.13554361,0.06988559,0.087893404,0.104541704
6060.7954,21.593576,1189.3613,1856.2789,442.79596,2.3922079,0.11249435,62.9821,0.113953166,0.09099657,0.10424674,0.1132872
6060.948,23.377844,1022.62537,1818.6509,435.10428,2.355857,0.09349708,62.724884,0.10000001,0.1052823,0.114992954,0.116489306
6061.1006,23.398026,892.10046,1805.6254,439.58835,2.2805986,0.08173616,61.116405,0.10046056,0.10372626,0.11190694,0.11256487
6061.253,24.731216,1086.3145,1822.4635,461.76135,2.2441552,0.08344275,59.313446,0.11861531,0.08865774,0.09764805,0.10135448
6061.4053,28.33352,1270.2096,1862.3751,495.43515,2.2079875,0.10315526,59.232487,0.17058808,0.08865774,0.09764805,0.10135448
6061.5576,41.864037,1438.2672,1910.2341,524.3693,2.279644,0.12330906,60.738514,0.22908394,0.07885294,0.09027294,0.096134484
6061.71,42.321903,1554.3832,1950.0,534.7879,2.3540018,0.12716024,62.462513,0.24691606,0.08994276,0.0990912,0.110641226
6061.8623,43.230877,1598.8412,1950.0,532.0038,2.3216932,0.12079897,64.42365,0.21926045,0.11050622,0.11793748,0.1302922
6062.0146,36.891464,1601.0673,1950.0,532.649,2.2873907,0.11363386,65.08898,0.18886691,0.11410224,0.12398906,0.130038
6062.1675,36.43358,1606.8645,1950.0,548.4014,2.255335,0.114882074,64.561676,0.19163984,0.11410224,0.12398906,0.130038
6062.32,33.733524,1644.2803,1950.0,583.4393,2.3264525,0.12433431,64.09043,0.19938752,0.10335688,0.119091526,0.11909161
6062.472,22.044594,1715.7738,1950.0,637.2118,2.2860584,0.13398583,64.472565,0.18762329,0.103285,0.120274976,0.12027505
6062.6245,24.307001,1805.5518,1950.0,709.16425,2.2169387,0.14341359,66.15471,0.15098053,0.11254487,0.12695602,0.12695609
6062.777,22.478949,1888.4078,1950.0,800.9497,2.1925895,0.14759071,68.16418,0.11891566,0.119646795,0.13155088,0.13155095
6062.929,25.185736,1946.7423,1950.0,910.91907,2.2379024,0.14384288,67.348755,0.102117054,0.119646795,0.13155088,0.13155095
6063.0815,18.4289,1950.0,1950.0,1020.91266,2.2873185,0.13805877,66.063896,0.102856725,0.11220965,0.1241571,0.12415718
6063.234,11.712493,1950.0,1950.0,1086.2881,2.30735,0.12588759,65.00077,0.10486517,0.089548506,0.10420707,0.10420714
6063.386,9.881036,1950.0,1950.0,1070.8484,2.3073564,0.12921464,64.84723,0.10486517,0.076061845,0.09243647,0.092436545
6063.539,20.246843,1950.0,1950.0,993.3829,2.323195,0.1193002,65.18606,0.102008455,0.085513994,0.09681714,0.10358426
6063.6914,20.229998,1950.0,1950.0,908.23773,2.2991364,0.11500532,63.99512,0.10000001,0.085513994,0.09681714,0.10358426
6063.8438,28.377218,1950.0,1950.0,853.76764,2.2709618,0.102440245,62.613667,0.10000001,0.09710824,0.10579997,0.1286371
6063.996,22.97719,1950.0,1950.0,838.32697,2.2758288,0.09624595,61.57795,0.10000001,0.084328435,0.096783355,0.12173627
6064.1484,27.92951,1909.1173,1950.0,855.4987,2.2305133,0.089112416,60.92104,0.10000001,0.051205024,0.06532939,0.083684355
6064.301,21.145782,1838.8529,1950.0,891.0007,2.2176962,0.087527394,59.340965,0.10000001,0.04248401,0.056684636,0.065617085
6064.453,26.572815,1761.5999,1950.0,924.33704,2.2451305,0.09614619,59.993134,0.10000001,0.04248401,0.056684636,0.065617085
6064.6055,21.620516,1701.6533,1950.0,938.7082,2.343322,0.107388645,59.734196,0.10000001,0.06406117,0.07416532,0.07730356
6064.758,18.465982,1679.869,1950.0,928.6147,2.4120789,0.1107047,59.231926,0.10000001,0.0922376,0.10316806,0.105584264
6064.9106,12.584445,1703.8844,1950.0,901.0458,2.3795557,0.1051121,59.608135,0.10031268,0.10092222,0.114053294,0.120449744
6065.063,12.150142,1765.2683,1950.0,868.28723,2.2820232,0.08960048,61.05444,0.105589874,0.098854125,0.11539909,0.123209424
6065.2153,15.759162,1842.7018,1950.0,840.1912,2.20574,0.075267635,62.04443,0.12754078,0.098854125,0.11539909,0.123209424
6065.3677,15.7255125,1910.2478,1950.0,823.6624,2.1885805,0.06704475,61.60933,0.15958542,0.09327612,0.11255725,0.11653531
6065.52,15.725511,1933.4504,1950.0,817.7226,2.1898153,0.06646055,59.66118,0.18792647,0.07955445,0.099027365,0.10256115
6065.6724,10.776573,1875.6508,1950.0,815.0984,2.170077,0.0678864,57.895557,0.18673563,0.06874809,0.09026372,0.095189765
6065.8247,5.851188,1693.2452,1950.0,796.9769,2.157416,0.068271,57.35042,0.15952045,0.06241718,0.08784175,0.0906584
6065.977,8.54112,1387.9949,1950.0,737.2979,2.2639365,0.065786235,57.151485,0.1259022,0.06241718,0.08784175,0.0906584
6066.1294,9.881053,1026.4338,1945.1515,633.93585,2.36573,0.05742649,57.43346,0.10514215,0.06897943,0.09314284,0.09314291
6066.282,14.840111,694.13513,1736.0807,507.51855,2.4288688,0.044202246,56.801235,0.10000001,0.07735465,0.0959934,0.095993474
6066.4346,19.327822,459.3849,1145.4482,374.71732,2.356182,0.029281558,55.9558,0.10007438,0.07203262,0.091921076,0.09297156
6066.587,22.48236,253.09808,492.95377,198.09715,2.3571854,0.023111496,54.456017,0.10007438,0.052528083,0.079873726,0.08093813
6066.7393,22.936844,155.52136,224.7375,146.39163,2.3662834,0.02554629,53.028576,0.10007438,0.052528083,0.079873726,0.08093813
6066.8916,16.21033,158.40231,249.26273,176.64119,2.4440985,0.023749588,51.93099,0.10000001,0.027677864,0.05455297,0.054973137
6067.044,16.664795,202.16243,402.4214,217.71817,2.4640195,0.021544103,50.665295,0.10000001,0.014411622,0.028900415,0.032137033
6067.1963,11.71584,192.93474,425.39636,233.41267,2.4841115,0.016825655,50.33669,0.10000001,0.013738891,0.019210847,0.024911204
6067.3486,11.264694,137.60406,223.61214,164.01936,2.5010395,0.022689743,49.977463,0.10000001,0.01359449,0.021499632,0.023662338
6067.5015,13.048988,110.59869,169.5212,135.63055,2.501814,0.033934228,50.071175,0.10000001,0.01359449,0.021499632,0.023662338
6067.654,19.802477,117.218895,176.23677,142.22885,2.5011296,0.04076373,50.46525,0.10000001,0.014151005,0.027588472,0.033918213
6067.806,33.72013,158.31943,277.9619,192.00305,2.5049365,0.03846285,49.83879,0.10000001,0.014068642,0.033781618,0.046477232
6067.9585,31.949312,233.8204,430.6763,271.14807,2.5076265,0.033518117,52.104668,0.10000001,0.020097492,0.043545682,0.054948907
6068.111,31.96279,204.98964,470.25467,284.12604,2.5075212,0.042100955,50.55836,0.10000001,0.026643276,0.046877876,0.049763232
6068.263,23.4452,183.5452,328.8102,231.32228,2.4886708,0.053125747,52.338264,0.10000001,0.026643276,0.046877876,0.049763232
6068.4155,22.977259,176.23921,457.1608,254.04977,2.4741428,0.05257339,54.68547,0.10000001,0.031374257,0.045894563,0.046504967
6068.568,22.950287,207.00705,488.99503,270.17093,2.4621925,0.035833355,56.170536,0.10000001,0.03243934,0.042900596,0.046993148
6068.72,20.240173,292.8848,643.25507,284.64203,2.452344,0.024246618,58.131714,0.10065884,0.0251769,0.038349595,0.042908583
6068.873,26.08124,232.75693,479.74817,254.01175,2.445064,0.023820622,55.346264,0.104071826,0.017131003,0.030466603,0.03331708
6069.0254,26.091345,203.6798,323.83597,183.29051,2.4426892,0.026306216,52.72106,0.104687616,0.017131003,0.030466603,0.03331708
6069.1777,30.605993,314.05573,746.52106,233.49309,2.4624908,0.023156237,50.516373,0.10402879,0.0118334945,0.023212833,0.02585281
6069.33,24.74808,475.49017,1418.2471,329.8612,2.480933,0.023981148,49.12482,0.10061581,0.017320188,0.026191607,0.026304748
6069.4824,29.242508,601.3629,1753.0513,354.183,2.4908292,0.033303805,49.46368,0.10000001,0.025448518,0.03497583,0.03497591
6069.635,25.620012,831.8491,1890.7147,363.71902,2.497948,0.06013783,51.377785,0.10000001,0.04533873,0.05270526,0.05271507
6069.787,25.65368,1060.7896,1949.1431,369.92627,2.5021122,0.073138304,55.065205,0.10000001,0.04533873,0.05270526,0.05271507
6069.9395,19.331171,1286.7743,1950.0,376.05685,2.4862463,0.088329025,58.208416,0.10000001,0.07540605,0.079695575,0.09028409
6070.092,20.67782,1443.1455,1950.0,382.52106,2.3564413,0.08917957,61.67559,0.100242235,0.09855688,0.10755456,0.12701373
6070.2446,13.910896,1469.0375,1950.0,395.9857,2.2478347,0.09822611,63.093388,0.10139736,0.11397475,0.12798345,0.14236526
6070.397,8.972075,1363.4348,1950.0,424.69882,2.16353,0.09898635,62.28933,0.10139736,0.11955413,0.13519123,0.14981392
6070.5493,9.42991,1158.5916,1950.0,482.8986,2.1822884,0.09900135,62.180454,0.10115513,0.11955413,0.13519123,0.14981392
6070.7017,20.67444,902.659,1950.0,569.7667,2.2317758,0.08991669,64.08915,0.10000001,0.115816005,0.13147123,0.15092379
6070.854,22.044638,655.0195,1950.0,839.6273,2.2461836,0.08187267,64.85737,0.10121259,0.09989434,0.117676154,0.13886122
6071.0063,14.853551,459.6708,1950.0,1303.8193,2.2569194,0.07421916,65.58257,0.10461749,0.08102365,0.10047153,0.11894441
6071.1587,10.813602,321.47357,1950.0,1763.7946,2.2573814,0.06412781,64.72844,0.10491668,0.061846133,0.080509074,0.090887435
6071.311,7.2045817,230.02583,686.78326,829.37354,2.2938874,0.045688998,63.62301,0.10370409,0.061846133,0.080509074,0.090887435
6071.464,7.2045817,152.98013,266.1574,314.46164,2.3181021,0.027621513,60.61507,0.100850716,0.039851766,0.061239854,0.06123993
6071.616,7.218042,88.41306,157.67038,192.69167,2.2630703,0.01989403,56.110886,0.102919884,0.017094819,0.038759355,0.038763616
6071.7686,13.951294,60.784935,84.99882,114.63484,2.2735262,0.022819921,53.048912,0.115614206,0.0022711528,0.01904276,0.021218127
6071.921,21.155859,46.16987,61.017296,75.884315,2.3397644,0.037261244,51.75047,0.117996894,0.006455099,0.015516162,0.025855944
6072.073,18.432268,62.90972,71.840004,91.2491,2.4588356,0.06408218,50.876575,0.11562853,0.006455099,0.015516162,0.025855944
6072.2256,17.09906,124.149475,196.64413,217.46593,2.5096383,0.088910304,55.477215,0.10293422,0.027649285,0.032804165,0.04627099
6072.378,14.405772,258.08032,443.87064,527.85254,2.511166,0.0982332,60.64009,0.10000001,0.05586849,0.061354656,0.06874794
6072.5303,11.70238,440.8661,1299.5945,995.84985,2.48582,0.10309595,64.45132,0.10000001,0.073898934,0.08358713,0.08421358
6072.6826,10.779961,544.27673,1886.8533,655.3051,2.451383,0.10097477,67.43492,0.10000001,0.073898934,0.08358713,0.08421358
6072.8354,11.668763,468.3667,1947.4735,466.7262,2.3847446,0.10026864,68.144325,0.10000001,0.073898934,0.08358713,0.08421358
6072.988,15.277785,529.1382,1877.3838,390.30243,2.3501158,0.10158968,65.566055,0.106184125,0.07581152,0.08821196,0.089075476
6073.14,17.55026,529.67676,1830.7192,331.1829,2.3267267,0.10343411,60.78322,0.11146845,0.07396535,0.084798194,0.087953284
6073.2925,12.15018,580.86725,1792.7574,300.92938,2.3398871,0.104550995,59.659554,0.11146845,0.075083144,0.08283044,0.08840699
6073.445,6.7500997,618.36475,1779.237,295.05167,2.3390124,0.09336544,61.420147,0.10528433,0.08493462,0.091003746,0.101684086
6073.597,5.386602,741.92267,1792.5211,312.6679,2.312579,0.085940816,65.777565,0.10140915,0.08493462,0.091003746,0.101684086
6073.7495,5.386602,1006.87787,1833.9335,356.59262,2.2446818,0.085077114,66.206825,0.11149531,0.10260291,0.10771239,0.124666505
6073.902,14.375461,1270.9948,1887.8544,431.89697,2.2355154,0.085055225,62.755917,0.11598066,0.09976786,0.108880475,0.11720177
6074.054,12.570942,1538.964,1936.7189,540.6896,2.2171483,0.082577825,60.575348,0.11498536,0.076487005,0.09272465,0.09348227
6074.207,14.8265915,1754.6592,1950.0,673.96313,2.2427146,0.081167765,61.169796,0.110632144,0.053481113,0.074539706,0.07460587
6074.3594,11.251289,1893.0764,1950.0,807.072,2.2079039,0.08878064,62.791794,0.12937172,0.053481113,0.074539706,0.07460587
6074.5117,7.669206,1950.0,1950.0,911.42755,2.2039065,0.08801656,62.69448,0.16377696,0.058403786,0.08133073,0.08216323
6074.664,7.218059,1950.0,1950.0,982.6139,2.2730007,0.082665816,61.541145,0.19302718,0.07440512,0.09690425,0.09812978
6074.8164,4.043304,1950.0,1950.0,1037.6818,2.3551111,0.07266348,58.736237,0.1854495,0.08577145,0.10448035,0.10549685
6074.9688,13.025449,1950.0,1950.0,1092.7656,2.4316258,0.08109841,56.4911,0.15063041,0.08772315,0.10259282,0.10361248
6075.121,17.971025,1950.0,1950.0,1149.016,2.4305148,0.09726147,55.290993,0.115647264,0.08772315,0.10259282,0.10361248
6075.2734,22.950249,1950.0,1950.0,1194.2559,2.4171402,0.11289258,54.672962,0.10000001,0.09610893,0.10907405,0.10950206
6075.4263,17.577124,1950.0,1950.0,1224.8729,2.407416,0.12009228,54.671413,0.10000001,0.10313698,0.11626563,0.117856875
6075.5786,19.822668,1950.0,1950.0,1243.0216,2.4047492,0.12464285,53.840694,0.10000001,0.11302602,0.12454439,0.13077927
6075.731,17.082247,1950.0,1950.0,1234.4441,2.3079562,0.13372476,63.838108,0.10000001,0.12554929,0.13812208,0.14799501
6075.8833,15.277745,1950.0,1950.0,1168.4929,2.2330856,0.15252648,68.4225,0.10039034,0.12554929,0.13812208,0.14799501
6076.0356,6.2821236,1950.0,1950.0,1035.9729,2.2094033,0.15774424,71.6974,0.10070597,0.13950028,0.15282248,0.16328359
6076.188,10.776573,1950.0,1950.0,883.8274,2.2733881,0.15880379,70.95282,0.10070597,0.14456728,0.16303763,0.1642747
6076.3403,16.149698,1950.0,1950.0,763.9357,2.3117518,0.1358876,68.53827,0.100315645,0.13682008,0.15348084,0.15348092
6076.4927,26.93638,1950.0,1950.0,698.3372,2.2645836,0.11959005,66.84819,0.10000001,0.115626656,0.12845778,0.12845786
6076.645,25.155447,1950.0,1950.0,686.2975,2.2666917,0.102583356,65.11082,0.10000001,0.115626656,0.12845778,0.12845786
6076.798,20.23343,1950.0,1950.0,716.06244,2.28312,0.10352924,63.862743,0.10000001,0.1000466,0.11146922,0.11146929
6076.95,9.446749,1950.0,1950.0,766.51337,2.2650495,0.1244638,63.43378,0.100369066,0.10400908,0.11488017,0.11488025
6077.1025,4.5112762,1950.0,1950.0,809.50275,2.23467,0.1474834,63.985096,0.100369066,0.12182614,0.1327805,0.1327806
6077.255,5.851209,1919.6046,1950.0,827.30426,2.2256267,0.15884443,64.757675,0.100369066,0.13300729,0.14187346,0.14187354
6077.407,11.264714,1837.5072,1950.0,823.2655,2.2925074,0.15481776,65.71695,0.10000001,0.13300729,0.14187346,0.14187354
6077.5596,14.409129,1725.0642,1950.0,804.9905,2.3264241,0.14145692,66.372925,0.10000001,0.1300074,0.14121945,0.15080586
6077.712,19.768776,1607.4963,1950.0,771.57227,2.331182,0.12088746,65.99945,0.10000001,0.12052677,0.13541262,0.16192935
6077.8643,19.741873,1514.0255,1950.0,721.08575,2.3308263,0.1027353,64.96357,0.10000001,0.10742022,0.1205444,0.15550071
6078.0166,17.93737,1460.683,1950.0,662.9923,2.3313239,0.09808483,62.68404,0.10000001,0.09212773,0.1078928,0.13668266
6078.1694,20.226671,1447.7828,1950.0,613.904,2.2905967,0.09978281,61.088123,0.10596447,0.09212773,0.1078928,0.13668266
6078.322,20.253574,1465.0415,1950.0,584.95,2.3205292,0.0923717,61.011124,0.10895242,0.081300475,0.10392701,0.121025465
6078.474,25.663742,1501.9331,1950.0,581.5278,2.348583,0.081310295,61.44688,0.10907617,0.07754549,0.10314949,0.11721162
6078.6265,18.91366,1553.2806,1950.0,603.7625,2.3272984,0.083534315,61.06737,0.11486166,0.076482974,0.10040099,0.11393775
6078.779,20.691261,1611.8801,1950.0,647.25525,2.3206055,0.10061937,60.028923,0.11705269,0.07837099,0.09855234,0.10421249
6078.931,18.452436,1656.1011,1950.0,700.2557,2.3211706,0.1131892,58.75408,0.116928935,0.07837099,0.09855234,0.10421249
6079.0835,17.56703,1643.8776,1950.0,740.6734,2.413198,0.12259752,59.11234,0.10517898,0.091048785,0.108606964,0.108617954
6079.236,12.614726,1529.8071,1922.4879,744.1488,2.4205258,0.11382892,60.264095,0.10000001,0.10617541,0.11656256,0.116562635
6079.3887,18.439009,1328.6803,1806.3636,697.10486,2.4219992,0.11058483,60.072834,0.10000001,0.11370697,0.12058997,0.120590046
6079.541,21.596931,1102.3491,1616.4065,607.20447,2.3907967,0.10212506,60.304695,0.10000001,0.10343997,0.11265405,0.11265413
6079.6934,24.758177,856.94025,1361.5964,498.03165,2.3550704,0.10532832,59.98984,0.10000001,0.10343997,0.11265405,0.11265413
6079.8457,16.678268,553.5277,1068.5836,394.92273,2.3180425,0.10118977,61.08849,0.10000798,0.09168888,0.10567413,0.11378423
6079.998,18.883377,471.31863,943.7067,311.3198,2.2793233,0.08935274,58.170494,0.106810294,0.07825378,0.089507125,0.10651417
6080.1504,27.865555,288.29312,468.61658,237.58049,2.3115957,0.074438274,61.131786,0.1096312,0.07565792,0.07736244,0.09830334
6080.3027,30.10436,227.1077,337.31824,200.92276,2.3463213,0.07022661,55.051907,0.10962322,0.08454345,0.0850001,0.10630046
6080.455,30.1145,363.42627,549.995,265.7079,2.4154649,0.0903659,55.63531,0.10282092,0.08454345,0.0850001,0.10630046
6080.6074,17.971098,635.6662,956.46356,333.943,2.4133754,0.10982937,57.67132,0.10132869,0.08454345,0.0850001,0.10630046
6080.7603,14.83004,834.3337,1275.2361,393.78177,2.3203435,0.122357324,64.04977,0.11734765,0.08164732,0.08619597,0.1041834
6080.9126,10.35912,986.917,1559.3641,473.5143,2.3170524,0.117350124,64.79779,0.1277697,0.08160571,0.09168076,0.09981395
6081.065,12.614726,1009.4192,1768.8208,527.9294,2.2721071,0.111925624,63.18879,0.13242263,0.08680275,0.105143994,0.1060944
6081.2173,14.419228,932.30786,1901.18,552.86755,2.3371866,0.09607866,60.35684,0.12557752,0.08680275,0.105143994,0.1060944
6081.3696,12.146774,831.7385,1950.0,549.6147,2.3111527,0.07622784,57.752953,0.11973757,0.09863034,0.1166188,0.11661887
6081.522,11.261367,756.4918,1950.0,528.9502,2.3054063,0.06330138,55.501823,0.124117546,0.09957245,0.11255121,0.113967724
6081.6743,11.247924,721.9424,1950.0,499.39557,2.2313151,0.05993449,56.413567,0.1394359,0.081073366,0.088476986,0.09974081
6081.8267,19.782305,729.3875,1950.0,465.56073,2.190732,0.06817706,56.229424,0.18211576,0.06366492,0.07265841,0.090080835
6081.979,18.412086,779.6376,1950.0,432.17352,2.2486858,0.08847183,56.978176,0.21767575,0.06366492,0.07265841,0.090080835
