DEPTH,GR,AT10,AT30,AT90,RHOZ,NPHI,DTCO,PEFZ,CMFF,CMRP_3MS,TCMR
5502.2495,10.758202,1016.3393,565.70667,484.03152,2.542368,0.09415592,58.92889,4.240922,7.8572154,9.744793,9.768208
5502.402,10.180472,1133.7197,469.43494,406.47815,2.5678735,0.093658224,57.84445,4.178048,7.8572154,9.744793,9.768208
5502.554,10.104205,1129.8691,452.03662,415.27124,2.5764372,0.100198254,57.05915,4.145054,8.542139,10.602322,10.602635
5502.707,10.685908,965.8535,411.0049,385.157,2.5584292,0.10498706,57.591484,4.277491,10.367035,12.4842,12.484514
5502.8594,11.876254,1035.9557,414.58362,327.14252,2.5273833,0.12017713,58.447678,4.5586343,11.210115,12.952796,12.953835
5503.0117,12.210704,1080.7252,594.79987,477.1028,2.5116563,0.1366152,60.5843,4.8124447,9.910609,11.455429,11.504366
5503.164,12.398494,1558.3275,1060.3928,657.31104,2.5356727,0.13591874,60.774734,4.8481402,9.910609,11.455429,11.504366
5503.3164,11.757649,1163.7528,840.9069,585.19934,2.5889924,0.10871004,59.475807,4.6321583,6.7337914,8.227498,8.960773
5503.4688,13.144357,996.0859,829.4772,674.73303,2.64444,0.07677331,56.925537,4.314947,3.2532885,5.032866,6.4489946
5503.621,14.205684,1195.553,790.8461,524.56616,2.693716,0.048452977,54.09031,3.977258,1.5063858,3.2103543,5.075348
5503.7734,14.728039,1202.3624,1224.009,829.8081,2.7268877,0.029158562,52.090607,3.6970901,1.0816112,2.2043965,3.9409785
5503.9263,15.214374,1950.0,1724.6002,1543.4436,2.7366111,0.021322465,50.58827,3.5261443,1.0816112,2.2043965,3.9409785
5504.0786,14.869438,1455.649,1103.8663,1010.5741,2.7237062,0.027940137,51.02588,3.5195005,1.7012656,2.7581754,4.3982973
5504.231,15.281835,1553.6461,1123.2096,931.0806,2.6936765,0.045640703,51.756863,3.678107,3.0347502,4.592823,7.4776335
5504.3833,13.642467,1578.9521,1035.3701,872.8073,2.6732805,0.058609378,53.14918,3.869425,5.9026356,7.466932,10.706284
5504.5356,14.203239,1656.0712,912.4861,641.9859,2.6403594,0.07014882,54.268448,4.076243,9.755162,11.265935,13.680988
5504.688,13.728394,1771.5935,977.00604,638.3304,2.598286,0.08355293,55.108627,4.2633867,9.755162,11.265935,13.680988
5504.8403,14.06911,1907.8794,1150.5898,606.0074,2.5455146,0.10382085,58.367466,4.461718,12.7383795,14.184319,15.346196
5504.9927,12.86335,1823.615,919.95715,564.1017,2.5104501,0.13091977,60.665386,4.5513196,13.0892725,15.618275,16.498857
5505.145,13.506785,1417.5441,834.9088,541.3481,2.4931135,0.14912751,62.2457,4.450698,12.63659,16.284056,16.948414
5505.298,14.157921,1304.8202,888.5626,559.62427,2.4952655,0.1468743,62.91368,4.1751227,12.345402,16.65577,16.95464
