DEPTH,k,phi,GR,AT90,RHOZ,NPHI,DTCO,PEFZ,NMRFF,NMREFF,NMRTOT
5773.979,39.1,23.2,33.39867,58.186184,2.4217298,0.14758033,65.30784,5.436991,0.0015015883,0.0016243622,0.0016245506
5774.2837,34.4,24.8,37.521038,111.178925,2.4185398,0.13573253,65.16086,5.4072995,0.0014923456,0.0016802684,0.0016803067
5774.5884,34.5,24.3,43.874588,135.9922,2.4051867,0.13233739,65.23198,5.439338,0.0012033443,0.0014263904,0.0015045865
5774.7407,2.53,18.6,46.8378,133.56508,2.408189,0.13657379,65.05748,5.4575043,0.0012494503,0.0014394345,0.0015215769
5774.893,19.1,24.7,48.711323,151.42508,2.4072933,0.14252546,65.144394,5.44884,0.0012494503,0.0014394345,0.0015215769
5775.198,8.45,21.8,49.611523,182.33145,2.3924427,0.16354635,65.214676,5.338364,0.0015636699,0.001797726,0.0018365687
5775.503,56.9,22.3,49.120148,142.6647,2.3974125,0.1665147,64.812256,5.278568,0.001829425,0.0019686949,0.0019687607
5775.6553,15.2,20.2,46.783283,110.011795,2.3887372,0.17427164,66.22462,5.274841,0.001829425,0.0019686949,0.0019687607
5775.8076,10.5,15.2,45.946636,102.52717,2.360886,0.19627118,68.72681,5.2804875,0.0019368182,0.0021305995,0.00214524
5776.1123,2.29,13.0,54.20898,71.005646,2.3025553,0.21327287,73.100815,5.33302,0.0020229616,0.0022355109,0.002235549
5776.57,0.008,8.0,47.216595,52.081158,2.2872446,0.23398648,72.30279,5.221438,0.0019335406,0.0021661134,0.0021661518
5776.722,1.39,12.2,44.011795,50.578785,2.2813199,0.23328279,73.00828,5.1924806,0.0019335289,0.0021661003,0.0021661385
5777.3315,0.079,7.0,33.22109,44.485645,2.3387146,0.2237563,72.53634,4.47732,0.0017280143,0.0019438196,0.0019439692
5777.9414,0.053,12.1,30.902481,41.838478,2.309019,0.2474319,71.45524,4.9693437,0.0016638843,0.0020627878,0.0021499381
5778.246,0.007,5.1,27.371346,26.07903,2.3769476,0.21130961,69.79467,4.969034,0.0010132715,0.0015058357,0.0015058737
5778.551,0.131,8.3,37.23299,11.404797,2.4992623,0.14707962,65.158585,4.358467,0.0008572118,0.0011314676,0.0012154136
5778.8555,0.081,12.5,77.86196,12.438846,2.5465126,0.1472283,61.169083,4.1260967,0.00092002074,0.0011850009,0.0012316924
5779.1606,0.003,15.5,64.967415,14.468397,2.5719354,0.14562611,58.146305,4.1728177,0.00084481237,0.0013082507,0.0013187104
5779.313,4.78,20.6,52.85905,16.452795,2.5888112,0.124750294,56.894974,4.1619754,0.0006841585,0.0012342385,0.001274585
5779.6177,0.004,6.9,41.214943,33.64906,2.62742,0.07889988,56.323593,3.9594405,0.00063903263,0.0010981931,0.0011319522
5780.0747,0.619,10.0,31.07627,50.477806,2.6275058,0.08120195,55.855534,3.6930394,0.00072348205,0.0009916703,0.0010242633
5780.227,0.334,11.5,39.39182,39.54636,2.603431,0.0950989,56.084972,3.9341974,0.00072348205,0.0009916703,0.0010242633
5780.532,0.657,16.7,58.321644,39.86251,2.580866,0.11341819,57.534115,4.3410254,0.0005296477,0.0008989985,0.0009245357
5780.837,1.88,12.6,77.04525,56.80507,2.613911,0.103845686,56.018074,4.4629307,0.0005556346,0.0009526525,0.0009927637
5780.9893,0.171,8.9,81.17475,45.595757,2.6080627,0.11420224,54.616993,4.410767,0.0005556346,0.0009526525,0.0009927637
5781.1416,31.8,17.3,69.6105,33.88723,2.5776186,0.13630643,54.62782,4.3250675,0.0008245383,0.0011257853,0.0011260473
5781.4463,3.54,15.0,25.79927,20.34665,2.4827173,0.15508613,61.425247,4.190493,0.001237257,0.0015311259,0.001531164
5781.7515,1.32,14.4,13.204628,20.54157,2.4335344,0.15509833,67.40939,4.0762954,0.001169909,0.0015212356,0.0015339702
5781.904,0.003,5.9,12.454433,18.903788,2.4391756,0.14966674,67.26813,4.041914,0.0010695809,0.0014034064,0.0014436756
5782.2085,0.24,11.0,14.811036,12.720819,2.477046,0.10952269,64.87302,4.050723,0.001099884,0.001223804,0.0012791355
5782.361,19.2,21.8,16.548649,11.766646,2.4855373,0.08937829,64.48377,4.132158,0.0012227426,0.0014128324,0.0014128706
5782.6655,1.95,14.5,20.608727,8.845554,2.4674149,0.091591306,66.214554,4.346123,0.0012048627,0.0014279076,0.0014280229
5782.818,2.18,14.8,21.268848,7.4881854,2.4644687,0.09339437,64.81016,4.380618,0.0011262406,0.001305924,0.0013069493
5782.97,8.17,19.9,20.927185,6.8617926,2.4650362,0.10900977,65.94079,4.434737,0.001164081,0.0013086259,0.0013086642
5783.2754,2.98,17.9,20.116724,4.937934,2.479516,0.12381924,65.57563,4.589907,0.0012233213,0.0013172424,0.0013419343
5783.58,9.02,17.7,19.440842,4.74693,2.4881837,0.13555433,64.63172,4.402197,0.0011307681,0.0013412074,0.0013553787
5783.885,3.72,16.2,18.34094,3.9872317,2.4416866,0.21290599,65.718575,4.524529,0.0012931392,0.0015540941,0.0016900675
5784.1895,2.06,14.5,17.977026,3.7955384,2.4478905,0.16081862,66.380295,4.6776686,0.001087354,0.0013796316,0.0015395487
5784.4946,2.58,14.2,18.405664,3.4288778,2.4789276,0.09492626,62.805103,4.467949,0.0008437136,0.0009733773,0.0009734155
5784.7993,0.052,10.1,16.198517,2.606008,2.4368157,0.11913204,62.611877,4.4833927,0.0010284028,0.0011219665,0.0011927595
5785.104,0.061,9.7,16.124207,2.1028793,2.399352,0.1809969,66.50599,4.600999,0.0013637127,0.0015457532,0.0015884154
5785.561,0.102,7.9,12.6777525,1.4075226,2.4253528,0.19896986,68.262344,4.725603,0.0014429038,0.0015458721,0.0017027935
5785.866,0.052,9.5,13.276853,1.2973173,2.397311,0.21410625,69.837425,4.8286953,0.0014099604,0.0016897996,0.0018674186
5786.0186,0.513,8.7,13.581288,1.2923621,2.3878472,0.21573387,69.91322,4.8319693,0.0013348176,0.0017139028,0.0018150252
5786.323,6.03,16.6,15.70192,1.2866236,2.3740265,0.21049395,69.169044,4.797109,0.0013521275,0.0017329213,0.0017664976
5786.628,17.0,19.4,19.754608,1.5604244,2.4137247,0.21316545,67.889824,4.662296,0.0013704309,0.0016740647,0.0016831085
5786.9326,9.95,16.3,20.299995,2.2758946,2.4862134,0.17877732,64.11293,4.869623,0.0010591354,0.001325644,0.0013840955
5787.0854,5.27,18.9,24.643877,2.457807,2.5268335,0.15984835,62.265953,4.9351625,0.0010591354,0.001325644,0.0013840955
5787.39,5.9,15.8,36.86008,5.0504417,2.5987859,0.16014339,59.031727,4.4820952,0.00091519527,0.0010808303,0.0011303759
5787.847,0.174,9.0,35.745304,5.265469,2.4929473,0.16045868,62.562626,4.764102,0.0010796678,0.001303261,0.0013435303
5788.152,0.007,5.5,28.426428,4.4468884,2.5272586,0.11938371,62.660397,4.714054,0.00097211084,0.0012029265,0.0012926757
5788.457,0.013,11.5,28.234642,5.2922416,2.5711858,0.08612764,60.400925,4.480119,0.0008727148,0.0010364407,0.0014447742
5788.7617,0.33,12.4,30.783783,3.3616018,2.4894555,0.1196621,64.99436,4.6545167,0.0009787981,0.0012162417,0.001547501
5788.914,9.04,17.5,30.04265,2.5192342,2.4627886,0.13585606,66.131096,4.570724,0.001023544,0.0012805848,0.0015166939
5789.0664,6.39,17.0,29.724852,2.4203477,2.4573424,0.14861862,66.69888,4.354578,0.0010161207,0.0012467979,0.0013756263
5789.371,0.715,13.1,26.198761,2.3530943,2.4388294,0.1477662,65.7791,4.572643,0.0010765301,0.0013436589,0.001433689
5789.6763,19.0,17.1,24.62835,2.0787625,2.4291773,0.17893545,66.50082,5.0844593,0.0013007419,0.0016416967,0.0017567456
5789.8286,12.7,17.1,26.436989,1.9603508,2.4418278,0.19644634,66.2351,5.052637,0.0013419007,0.0016522276,0.0017590922
5790.438,34.4,13.2,23.859613,3.7501705,2.5076342,0.13474625,64.538475,4.8280363,0.0009350279,0.0010473466,0.0012050514
5790.5903,0.005,9.8,21.112282,5.60533,2.5270512,0.08140337,63.11878,4.4547567,0.0009780193,0.0010909288,0.0013791074
5790.7427,1.18,10.7,17.382889,11.456537,2.518407,0.056969486,62.832005,4.069417,0.0012559539,0.0013888961,0.0017438227
5791.048,0.392,12.7,14.2878065,15.048775,2.4459834,0.113141954,64.76936,3.6875126,0.001374754,0.0015414567,0.001895658
5791.3525,0.251,8.9,13.792491,7.9840384,2.4403229,0.14193155,66.93356,3.7842898,0.00114873,0.0014929416,0.0016394578
5791.505,0.001,6.9,14.391429,6.1398067,2.4476776,0.15336,67.962494,3.9654448,0.001116296,0.0015090229,0.0015312103
5791.657,0.053,6.5,15.140216,4.438261,2.452409,0.18337391,67.01239,4.1398373,0.001116296,0.0015090229,0.0015312103
5791.962,11.0,14.3,18.099752,3.9883878,2.4931908,0.19856742,63.32038,3.8958669,0.0009286281,0.0012172393,0.0012173803
5792.2666,5.71,13.3,19.401785,5.7883463,2.5407686,0.13191679,60.699764,3.7590523,0.00072121667,0.0010308434,0.0011159409
5792.572,30.6,16.3,18.440262,6.657595,2.5443983,0.14982046,60.09124,4.1811233,0.0008556281,0.0011981163,0.0013992813
5792.724,45.9,18.3,17.559164,6.3064036,2.521194,0.1526038,60.161106,4.3348618,0.00097534875,0.0013087391,0.0014841363
5793.029,9.6,15.3,20.085897,5.413859,2.4877913,0.14328814,61.523014,4.714213,0.0010586695,0.0013655232,0.0015509848
5793.3335,24.2,14.3,19.0168,5.3510733,2.4891095,0.11234275,62.916393,4.976302,0.0011396095,0.0014380127,0.0015995516
5793.6387,6.66,16.4,18.289894,5.92227,2.4817922,0.11391088,62.1661,5.012842,0.0008187481,0.0010935271,0.0010935655
5793.9434,4.39,15.5,18.324173,5.930462,2.5097334,0.09876086,60.24993,5.6161456,0.00071267615,0.0009000538,0.00090011774
5794.248,13.3,17.6,18.9893,6.5974665,2.5787883,0.094121456,60.39025,6.377495,0.0007655713,0.00091645017,0.0009165608
5794.4004,22.5,18.1,19.129719,6.1423826,2.5592854,0.10951664,61.002037,6.0301337,0.00089365157,0.0010525337,0.001052572
5794.8574,15.4,18.5,19.66658,3.0097039,2.4748785,0.14175595,63.389927,5.481481,0.0011113486,0.0013264336,0.0013266158
5795.1626,19.8,19.1,20.78023,3.0465655,2.4633849,0.13972974,64.73652,5.3353586,0.0012224256,0.0014803713,0.0014804096
5795.4673,10.3,17.6,23.912481,3.0465655,2.4509006,0.1611744,66.790855,5.273507,0.001351855,0.0016401324,0.0016854351
5795.6196,3.79,13.0,22.685303,3.0465655,2.448614,0.17025591,66.68454,5.3143225,0.0014504424,0.0017478515,0.001812674
